full_name,first_name,last_name,number
AlbertoFolliero,Alberto,Folliero,3272381917
ArmandoTrillini,Armando,Trillini,3711872722
SophiaPergolesi,Sophia,Pergolesi,3757243880
ArmandoTrezzini,Armando,Trezzini,3511262140
ElmoRuberto,Elmo,Ruberto,3398681798
PuccioPalombi,Puccio,Palombi,3419537775
LudovicoVeltroni,Ludovico,Veltroni,3778799240
LaureanoCasagrande,Laureano,Casagrande,3686577367
BrunoFolliero,Bruno,Folliero,3519114586
ToniaParuta,Tonia,Paruta,3772936047
GiuseppinaBaracca,Giuseppina,Baracca,3772711315
EttorePorzio,Ettore,Porzio,3688675754
PinaGreggio,Pina,Greggio,3778532230
FederigoLupo,Federigo,Lupo,3977740698
NataliaMoresi,Natalia,Moresi,3713037235
AngeloAnichini,Angelo,Anichini,3514826252
GioacchinoCuriel,Gioacchino,Curiel,3501736319
FrancoLombardi,Franco,Lombardi,3755989888
EmmaPetrucci,Emma,Petrucci,3500356283
PierangeloMunari,Pierangelo,Munari,3378569878
LiviaIacobucci,Livia,Iacobucci,3224028354
SalviFantozzi,Salvi,Fantozzi,3501888199
LandoGiannini,Lando,Giannini,3435408138
GianlucaGulotta,Gianluca,Gulotta,3310368373
SerenaChiesa,Serena,Chiesa,3421138106
PasqualBoiardo,Pasqual,Boiardo,3516246472
DoloresCollina,Dolores,Collina,3824286595
AmadeoNapolitano,Amadeo,Napolitano,3316221118
AuroraCuriel,Aurora,Curiel,3730460429
ErmesAbate,Ermes,Abate,3311488673
LodovicoSerao,Lodovico,Serao,3783466282
FilippoToso,Filippo,Toso,3208469757
GrecaMastroianni,Greca,Mastroianni,3512660022
MargheritaBattisti,Margherita,Battisti,3665429739
ClaudiaTasso,Claudia,Tasso,3610196980
MarcoDoglioni,Marco,Doglioni,3774228680
AntonelloMonti,Antonello,Monti,3478767175
RolandoRedi,Rolando,Redi,3296491236
MirkoCampanella,Mirko,Campanella,3513391352
VenancioZanzi,Venancio,Zanzi,3517878448
MariaRoncalli,Maria,Roncalli,3760114448
GianlucaOvadia,Gianluca,Ovadia,3520103931
AdrianoBignardi,Adriano,Bignardi,3427996693
MilenaRosiello,Milena,Rosiello,3770015619
DamianoAjello,Damiano,Ajello,3777025013
BeppeComisso,Beppe,Comisso,3755033325
RolandoGori,Rolando,Gori,3884542826
StefaniRamazzotti,Stefani,Ramazzotti,3491510539
GianpaoloPaoletti,Gianpaolo,Paoletti,3519470966
AntoninoGiradello,Antonino,Giradello,3533261489
GriseldaSbarbaro,Griselda,Sbarbaro,3362328485
RosaliaGilardoni,Rosalia,Gilardoni,3778904651
DianaRocca,Diana,Rocca,3772737643
LinaComencini,Lina,Comencini,3756382534
PierluigiManzoni,Pierluigi,Manzoni,3416861692
OrnellaGiunti,Ornella,Giunti,3770119838
RosinaAriosto,Rosina,Ariosto,3500894843
RomanSerlupi,Roman,Serlupi,3602754271
GirolamoMarsili,Girolamo,Marsili,3513699219
FernandaImpastato,Fernanda,Impastato,3410202379
AnnibaleAltera,Annibale,Altera,3760267517
TullioMazzini,Tullio,Mazzini,3373715073
GiuseppePasolini,Giuseppe,Pasolini,3883456865
ImeldaAngeli,Imelda,Angeli,3361457507
GiancarloValier,Giancarlo,Valier,3422623966
GiovannaMontalti,Giovanna,Montalti,3731671511
AlbericoMilanesi,Alberico,Milanesi,3732797542
LilianaLeonetti,Liliana,Leonetti,3514405212
BaldassareCappelli,Baldassare,Cappelli,3774946338
AldoGinese,Aldo,Ginese,3755155211
GriseldaMaccanelli,Griselda,Maccanelli,3922534542
PatriziaMazzanti,Patrizia,Mazzanti,3939730601
EzioVercelloni,Ezio,Vercelloni,3714177848
FabioFioravanti,Fabio,Fioravanti,3681884649
EzioMantegazza,Ezio,Mantegazza,3513641897
LaraCristoforetti,Lara,Cristoforetti,3779096064
ChiaraTrevisan,Chiara,Trevisan,3777633748
SoniaBarcaccia,Sonia,Barcaccia,3283536116
CeciliaPorcellato,Cecilia,Porcellato,3438464797
HugoFoletti,Hugo,Foletti,3756380893
GrazianoGrimani,Graziano,Grimani,3363632851
AllegraModiano,Allegra,Modiano,3779404551
LucaPiccinni,Luca,Piccinni,3779015139
BiancaZola,Bianca,Zola,3515396253
RobertaCelentano,Roberta,Celentano,3636020242
GiancarloPirelli,Giancarlo,Pirelli,3343953981
DoloresAntonetti,Dolores,Antonetti,3630354968
AngelicaNibali,Angelica,Nibali,3511795643
EnzioBruscantini,Enzio,Bruscantini,3242415558
DoloresOrengo,Dolores,Orengo,3887304800
DoloresGuglielmi,Dolores,Guglielmi,3227453426
OttavioCardano,Ottavio,Cardano,3739927001
GabrieleDruso,Gabriele,Druso,3304113243
VincentioPuglisi,Vincentio,Puglisi,3245344452
FilippoFantoni,Filippo,Fantoni,3776743257
UbaldoPugliese,Ubaldo,Pugliese,3817085304
CeciliaGuicciardini,Cecilia,Guicciardini,3412807187
MauroFolliero,Mauro,Folliero,3703356185
AnnamariaToscani,Annamaria,Toscani,3792777526
GeronimoPizziol,Geronimo,Pizziol,3776736814
FilippoGentilini,Filippo,Gentilini,3777129840
AntoniaTomasetti,Antonia,Tomasetti,3921684973
GiulioMantegazza,Giulio,Mantegazza,3792668228
AdelmoMorgagni,Adelmo,Morgagni,3715160145
PalomaGozzi,Paloma,Gozzi,3311313480
IsaContrafatto,Isa,Contrafatto,3413012999
GelsominaTurchetta,Gelsomina,Turchetta,3703750283
StefaniGuglielmi,Stefani,Guglielmi,3242848207
NanniSordi,Nanni,Sordi,3233528616
CarmeloPersico,Carmelo,Persico,3778778157
GiustinoChiappetta,Giustino,Chiappetta,3904632750
JacopoCicilia,Jacopo,Cicilia,3716037263
DionigiGrisoni,Dionigi,Grisoni,3509358842
ErmenegildoGreco,Ermenegildo,Greco,3468526573
MauroAlfieri,Mauro,Alfieri,3731972127
PiersantiMorabito,Piersanti,Morabito,3777320344
NeddaGarozzo,Nedda,Garozzo,3917612631
NicolettaAriasso,Nicoletta,Ariasso,3934511813
ElviraSerlupi,Elvira,Serlupi,3293924614
MelaniaBenigni,Melania,Benigni,3422343003
ArmandoCalarco,Armando,Calarco,3756136286
AlinaContrafatto,Alina,Contrafatto,3976345582
AlfredoTomasetti,Alfredo,Tomasetti,3454787849
TullioCasalodi,Tullio,Casalodi,3407916043
GiampaoloZanichelli,Giampaolo,Zanichelli,3713280152
DariaImpastato,Daria,Impastato,3918723322
ToniFranzese,Toni,Franzese,3791045609
AntonioBacosi,Antonio,Bacosi,3500415318
MircoPraga,Mirco,Praga,3711426293
LeoneCavalcanti,Leone,Cavalcanti,3501759991
FilippaRinaldi,Filippa,Rinaldi,3791758420
RenataBorrani,Renata,Borrani,3813998576
OrazioFittipaldi,Orazio,Fittipaldi,3515276718
CamilloSatriani,Camillo,Satriani,3201049255
FortunataVenturi,Fortunata,Venturi,3304496901
OresteUbaldi,Oreste,Ubaldi,3370646484
NinoGaluppi,Nino,Galuppi,3351382444
PomponioPizzo,Pomponio,Pizzo,3682171695
SophiaPininfarina,Sophia,Pininfarina,3770101467
MarcelloBurcardo,Marcello,Burcardo,3893443589
SerafinaZanzi,Serafina,Zanzi,3397408986
LeonardoRoero,Leonardo,Roero,3755734069
IrmaGoldoni,Irma,Goldoni,3288455092
TizianoPirandello,Tiziano,Pirandello,3621501968
GianpaoloFoà,Gianpaolo,Foà,3902373178
RitaBellini,Rita,Bellini,3756222160
AntonelloNicoletti,Antonello,Nicoletti,3772790151
DonatelloAntonelli,Donatello,Antonelli,3412175125
ArnulfoPolani,Arnulfo,Polani,3248157860
BeatriceBataglia,Beatrice,Bataglia,3283384639
PaoloBajamonti,Paolo,Bajamonti,3509889458
FlaviaDallara,Flavia,Dallara,3311685106
CarmeloStoppani,Carmelo,Stoppani,3285877863
VeronicaPederiva,Veronica,Pederiva,3880781783
LeonardoFlaiano,Leonardo,Flaiano,3714082540
FedeleBorrani,Fedele,Borrani,3611819277
RosinaTerragni,Rosina,Terragni,3519576728
LeopoldoTron,Leopoldo,Tron,3777498998
StellaMontalcini,Stella,Montalcini,3426932956
PinaPistoletto,Pina,Pistoletto,3311193152
RonaldoMatteotti,Ronaldo,Matteotti,3770042908
CiroMarangoni,Ciro,Marangoni,3828118068
LetiziaJacuzzi,Letizia,Jacuzzi,3777431324
RembrandtMagnani,Rembrandt,Magnani,3428814077
SantinoGalvani,Santino,Galvani,3974645386
RobertoPometta,Roberto,Pometta,3425408247
AlbericoCusano,Alberico,Cusano,3777127344
FilippaBataglia,Filippa,Bataglia,3755660053
LeopoldoBarsanti,Leopoldo,Barsanti,3703264360
RomanMorandini,Roman,Morandini,3836918633
AlbericoLercari,Alberico,Lercari,3778195967
GaetanoToldo,Gaetano,Toldo,3776071506
ErikaLuria,Erika,Luria,3202877692
RiccardoPascarella,Riccardo,Pascarella,3434357067
DianaFerretti,Diana,Ferretti,3783986255
EdoardoPlatini,Edoardo,Platini,3914377296
AmedeoPolizzi,Amedeo,Polizzi,3512421609
ChiaraSalandra,Chiara,Salandra,3293465873
SimoneChindamo,Simone,Chindamo,3311345434
AntoniettaGulotta,Antonietta,Gulotta,3923106599
AlbertoParuta,Alberto,Paruta,3772379360
MariaCoppola,Maria,Coppola,3773698272
AnsaldoGranatelli,Ansaldo,Granatelli,3510946178
ToniaCapecchi,Tonia,Capecchi,3494534528
CoriolanoCesarotti,Coriolano,Cesarotti,3555201742
LidiaMontanelli,Lidia,Montanelli,3905557672
AnsaldoTrupiano,Ansaldo,Trupiano,3929543527
VitoAbatantuono,Vito,Abatantuono,3306764398
MichelangeloCarli,Michelangelo,Carli,3534429333
GiancarloBondumier,Giancarlo,Bondumier,3375842493
ErnestoSurian,Ernesto,Surian,3780440650
CarlaCampise,Carla,Campise,3404498867
GilbertoFrescobaldi,Gilberto,Frescobaldi,3516622130
AdelasiaAcerbi,Adelasia,Acerbi,3760659069
ParidePeano,Paride,Peano,3533066348
MelissaTamburi,Melissa,Tamburi,3505890300
ErmenegildoFerraris,Ermenegildo,Ferraris,3889648768
FabioTrupiano,Fabio,Trupiano,3206468526
VittoriaTrincavelli,Vittoria,Trincavelli,3201568091
BiancaVergassola,Bianca,Vergassola,3293744553
IvanBarsanti,Ivan,Barsanti,3732690364
PietroTravaglia,Pietro,Travaglia,3519145916
MarianaGaltarossa,Mariana,Galtarossa,3804445566
AntonelloSerraglio,Antonello,Serraglio,3624326016
IppazioLigorio,Ippazio,Ligorio,3355267415
LucianoIoppi,Luciano,Ioppi,3804465862
RomanaBabato,Romana,Babato,3793049793
PatriziaCabrini,Patrizia,Cabrini,3368318642
CostantinoPedersoli,Costantino,Pedersoli,3772661088
CiroMuti,Ciro,Muti,3603505409
RossanaBrunelleschi,Rossana,Brunelleschi,3208669808
PierinaBroggini,Pierina,Broggini,3436656957
AntoninoGilardoni,Antonino,Gilardoni,3934982009
MarinaAngiolello,Marina,Angiolello,3918366107
GloriaFantozzi,Gloria,Fantozzi,3519922381
LeopoldoVenditti,Leopoldo,Venditti,3284068584
AlfredoTomei,Alfredo,Tomei,3770420883
NiccolòScotti,Niccolò,Scotti,3534132438
MaurilioRenier,Maurilio,Renier,3809607162
OrnellaTartaglia,Ornella,Tartaglia,3815219861
MatteoBalbi,Matteo,Balbi,3454326955
FabriziaAlfonsi,Fabrizia,Alfonsi,3703400763
FrancescoSabbatini,Francesco,Sabbatini,3792163296
AlessioTaliani,Alessio,Taliani,3519758375
MariaOpizzi,Maria,Opizzi,3772854026
BarbaraCafarchia,Barbara,Cafarchia,3713143216
ElianaAlonzi,Eliana,Alonzi,3701886910
FlavioPratesi,Flavio,Pratesi,3501568509
SilvestroComolli,Silvestro,Comolli,3392454402
LeoneRomano,Leone,Romano,3906755425
SalviBuscetta,Salvi,Buscetta,3534484977
MarcelloConte,Marcello,Conte,3500074153
MircoBroschi,Mirco,Broschi,3513014363
FiorenzoLeonetti,Fiorenzo,Leonetti,3287314237
PasqualPausini,Pasqual,Pausini,3513344216
CalcedonioCastioni,Calcedonio,Castioni,3512044341
EnnioSegrè,Ennio,Segrè,3854812341
PiergiuseppeBorsellino,Piergiuseppe,Borsellino,3660734356
SabatinoAcerbi,Sabatino,Acerbi,3520140263
GalassoDisdero,Galasso,Disdero,3473971338
GrecaBaracca,Greca,Baracca,3896318219
GiosuèInterminelli,Giosuè,Interminelli,3780108904
RobertoBiagiotti,Roberto,Biagiotti,3519451383
RomeoAgnesi,Romeo,Agnesi,3516194775
ZairaPaolucci,Zaira,Paolucci,3307441989
OrnellaCamuccini,Ornella,Camuccini,3731849749
GeronimoBabato,Geronimo,Babato,3288707747
CassandraLucarelli,Cassandra,Lucarelli,3501592702
PaulinaFilippelli,Paulina,Filippelli,3939514178
GiulianaGiolitti,Giuliana,Giolitti,3510207257
CarmeloFaggiani,Carmelo,Faggiani,3518542022
PompeoBrichese,Pompeo,Brichese,3703905577
MariaBoezio,Maria,Boezio,3933880908
LuisaLuzi,Luisa,Luzi,3733319291
EnnioLollobrigida,Ennio,Lollobrigida,3371553023
DonatoGaleati,Donato,Galeati,3792055991
LuisaGranatelli,Luisa,Granatelli,3511808581
MelissaNorbiato,Melissa,Norbiato,3353164668
GaetanoGualandi,Gaetano,Gualandi,3517139206
RamonaSpallanzani,Ramona,Spallanzani,3828003194
AntonellaPetruzzi,Antonella,Petruzzi,3755258056
GirolamoEco,Girolamo,Eco,3501897939
SylviaFranscini,Sylvia,Franscini,3779260670
NicolettaMonti,Nicoletta,Monti,3476663951
EzioMocenigo,Ezio,Mocenigo,3812641812
FerdinandoPaltrinieri,Ferdinando,Paltrinieri,3513458390
ErmenegildoFilippelli,Ermenegildo,Filippelli,3737204924
EleanoraVergassola,Eleanora,Vergassola,3490587547
GuidoBattelli,Guido,Battelli,3880783199
LucianaGabba,Luciana,Gabba,3339083124
OrnellaParmitano,Ornella,Parmitano,3513904040
LilianaChiesa,Liliana,Chiesa,3929854783
GuarinoBerlusconi,Guarino,Berlusconi,3338990963
AnnunziataMorpurgo,Annunziata,Morpurgo,3711068402
MargheritaSauli,Margherita,Sauli,3518446908
AmedeoMuti,Amedeo,Muti,3732489437
IgnazioFerragni,Ignazio,Ferragni,3903968743
GiuliettaSquarcione,Giulietta,Squarcione,3427587302
GemmaVezzali,Gemma,Vezzali,3511051632
RobertaFerrata,Roberta,Ferrata,3298945712
GiorgioBorghese,Giorgio,Borghese,3891989889
LaureanoMorandi,Laureano,Morandi,3516595296
MauraLuria,Maura,Luria,3455720401
GrecaGolgi,Greca,Golgi,3500013215
RomanaPeruzzi,Romana,Peruzzi,3710879703
RosariaUdinesi,Rosaria,Udinesi,3756800404
GloriaMozart,Gloria,Mozart,3711756750
AlessiaTogliatti,Alessia,Togliatti,3500430089
MichelaInnocenti,Michela,Innocenti,3509508599
ErmenegildoPistoletto,Ermenegildo,Pistoletto,3285292580
ElladioGuinizzelli,Elladio,Guinizzelli,3224500997
JolandaPetrassi,Jolanda,Petrassi,3442449327
CassandraSaragat,Cassandra,Saragat,3519381839
FabriziaPedrazzini,Fabrizia,Pedrazzini,3624160994
CamilloBocelli,Camillo,Bocelli,3772374038
RosarioBadoer,Rosario,Badoer,3776716256
TizianoCicala,Tiziano,Cicala,3757921510
GinoFittipaldi,Gino,Fittipaldi,3534020853
MicheleVecoli,Michele,Vecoli,3828283310
CamilloBoccioni,Camillo,Boccioni,3714945072
BartolomeoCheda,Bartolomeo,Cheda,3713011156
CiprianoDonà,Cipriano,Donà,3307500858
SerenaTasca,Serena,Tasca,3513334624
AngelinaTerragni,Angelina,Terragni,3684720450
MariaSgalambro,Maria,Sgalambro,3232876232
TizianaBuscetta,Tiziana,Buscetta,3919430827
EzioPertile,Ezio,Pertile,3756262979
FabriziaVolterra,Fabrizia,Volterra,3445375560
MichelettoBajamonti,Micheletto,Bajamonti,3509915625
GioachinoGiradello,Gioachino,Giradello,3290700169
LorettaGreggio,Loretta,Greggio,3755561216
SergiusBiagiotti,Sergius,Biagiotti,3281494029
BarbaraGiannone,Barbara,Giannone,3452227123
LivioFolliero,Livio,Folliero,3372555482
LilianaGramsci,Liliana,Gramsci,3486267800
PanfiloMortati,Panfilo,Mortati,3311484122
AlessandraFalloppio,Alessandra,Falloppio,3821415404
BiagioTrotta,Biagio,Trotta,3913181263
MelinaCendron,Melina,Cendron,3449257474
EnzoFerretti,Enzo,Ferretti,3772334390
IvanPiacentini,Ivan,Piacentini,3970155487
SimoneOnio,Simone,Onio,3779613865
FedericoAntonetti,Federico,Antonetti,3710477720
LauraCalvo,Laura,Calvo,3534419415
GiulianoCampano,Giuliano,Campano,3517044438
MiloBalbi,Milo,Balbi,3383953539
ErmannoStorladi,Ermanno,Storladi,3716519767
LianaMattarella,Liana,Mattarella,3556142282
ArmandoBova,Armando,Bova,3715949754
LuiginaInzaghi,Luigina,Inzaghi,3233762352
JacopoBodoni,Jacopo,Bodoni,3509090601
AdamoLupo,Adamo,Lupo,3491102240
UbertoAnichini,Uberto,Anichini,3703121546
DelfinoNapolitano,Delfino,Napolitano,3311760135
LaurettaAntelami,Lauretta,Antelami,3492713396
PalomaSalvo,Paloma,Salvo,3512290604
FabriziaCamuccini,Fabrizia,Camuccini,3514221931
AldoAvogadro,Aldo,Avogadro,3291927151
EnzoMaggioli,Enzo,Maggioli,3343510296
RosarioGermano,Rosario,Germano,3246463416
MartaCutrufo,Marta,Cutrufo,3774336372
EvangelistaMoretti,Evangelista,Moretti,3701995381
LiciaTron,Licia,Tron,3375115202
ToninoGiorgetti,Tonino,Giorgetti,3701511792
ToniContrafatto,Toni,Contrafatto,3501676098
AntonelloAldobrandi,Antonello,Aldobrandi,3457221178
LuciaVasari,Lucia,Vasari,3520299144
RosarioRubbia,Rosario,Rubbia,3770019322
ChiaraPersico,Chiara,Persico,3533695823
GoffredoGradenigo,Goffredo,Gradenigo,3791761972
MarcoTolentino,Marco,Tolentino,3511085064
RaffaellaTraetta,Raffaella,Traetta,3513914358
AngelinaMorabito,Angelina,Morabito,3395306390
AriaTosto,Aria,Tosto,3631790135
VanessaParmitano,Vanessa,Parmitano,3512337425
CamilloGiannelli,Camillo,Giannelli,3352076737
MilenaTagliafierro,Milena,Tagliafierro,3622093015
LuchinoAntonacci,Luchino,Antonacci,3772820751
BereniceSalvini,Berenice,Salvini,3314749947
GraziellaLuciani,Graziella,Luciani,3792377211
CalcedonioTiepolo,Calcedonio,Tiepolo,3501802310
RicciottiRespighi,Ricciotti,Respighi,3231117332
GabriellaMarconi,Gabriella,Marconi,3520723508
GioffreAsprucci,Gioffre,Asprucci,3518119589
LucreziaCaccioppoli,Lucrezia,Caccioppoli,3756578272
EnzioCuzzocrea,Enzio,Cuzzocrea,3973334652
AmandaToselli,Amanda,Toselli,3703461611
GemmaBosurgi,Gemma,Bosurgi,3409944097
FaustoBoiardo,Fausto,Boiardo,3701081699
RenataDruso,Renata,Druso,3500768072
AlphonsIacovelli,Alphons,Iacovelli,3756974154
AngelinaRizzo,Angelina,Rizzo,3514458270
TemistocleAntonello,Temistocle,Antonello,3505124546
PinaSchicchi,Pina,Schicchi,3755697656
IdaBorromini,Ida,Borromini,3793618344
ToniaSemitecolo,Tonia,Semitecolo,3715108395
BarbaraCapuana,Barbara,Capuana,3413612739
RuggieroCasagrande,Ruggiero,Casagrande,3972043027
GioffreSeddio,Gioffre,Seddio,3910717316
GiampaoloCaccioppoli,Giampaolo,Caccioppoli,3319629668
BiagioPeruzzi,Biagio,Peruzzi,3533386079
GrecoBoldù,Greco,Boldù,3517282247
ParideVillarosa,Paride,Villarosa,3445032930
NinoBaggio,Nino,Baggio,3681708970
CarloTornatore,Carlo,Tornatore,3519778299
PiergiorgioBrichese,Piergiorgio,Brichese,3685702987
LianaGuariento,Liana,Guariento,3455385377
MichelettoTamburello,Micheletto,Tamburello,3311770786
LucaCimarosa,Luca,Cimarosa,3683602904
MarcellaTuzzolino,Marcella,Tuzzolino,3821207064
SalviMarino,Salvi,Marino,3976928644
GianpaoloSantoro,Gianpaolo,Santoro,3776410513
NataliaPascarella,Natalia,Pascarella,3514106136
FabioManacorda,Fabio,Manacorda,3756869830
IvoChittolini,Ivo,Chittolini,3368692967
PietroNicolucci,Pietro,Nicolucci,3716587010
EvaChiaramonte,Eva,Chiaramonte,3701632176
VeronicaScamarcio,Veronica,Scamarcio,3687907411
ElianaScaramucci,Eliana,Scaramucci,3436769584
GiuseppinaCamanni,Giuseppina,Camanni,3793483928
OrnellaPetruzzi,Ornella,Petruzzi,3477294054
IgnazioDonà,Ignazio,Donà,3509552307
GiorgioMontanelli,Giorgio,Montanelli,3288660159
RomoloCuzzocrea,Romolo,Cuzzocrea,3912286707
BiancaPuglisi,Bianca,Puglisi,3773853233
UmbertoConte,Umberto,Conte,3779935875
GianpaoloEsposito,Gianpaolo,Esposito,3613938469
SantinoPizzo,Santino,Pizzo,3500265207
ToninoAvogadro,Tonino,Avogadro,3344828012
GioachinoPaolucci,Gioachino,Paolucci,3277417695
LorettaBoaga,Loretta,Boaga,3490150294
NinoVespa,Nino,Vespa,3793652222
LillaChiappetta,Lilla,Chiappetta,3469614578
MorenaCarducci,Morena,Carducci,3338574582
ClaudiaVespa,Claudia,Vespa,3511501804
PaulinaCesarotti,Paulina,Cesarotti,3369918365
StellaInteriano,Stella,Interiano,3822569537
PasqualAndreozzi,Pasqual,Andreozzi,3342729951
PaoloTrentini,Paolo,Trentini,3229934638
GeronimoCabrini,Geronimo,Cabrini,3451147777
GiacomoBonaventura,Giacomo,Bonaventura,3534038872
IolandaSatriani,Iolanda,Satriani,3791951691
GiustinoLeonetti,Giustino,Leonetti,3735514785
LisaCociarelli,Lisa,Cociarelli,3779201086
LudovicoNiggli,Ludovico,Niggli,3509305247
RaffaeleNibali,Raffaele,Nibali,3624105677
ClaudiaParisi,Claudia,Parisi,3716354350
MorenaFioravanti,Morena,Fioravanti,3713134990
MircoJovinelli,Mirco,Jovinelli,3518576213
EnnioFlorio,Ennio,Florio,3714021349
PinaMonte,Pina,Monte,3778303452
CostanzoVenturi,Costanzo,Venturi,3883394616
AmadeoCesarotti,Amadeo,Cesarotti,3938422649
ArnulfoTreccani,Arnulfo,Treccani,3854957813
GoffredoVespucci,Goffredo,Vespucci,3777196214
LianaModigliani,Liana,Modigliani,3510780684
NataliaCamilleri,Natalia,Camilleri,3372113056
LucianaProdi,Luciana,Prodi,3936249805
AmicoMeucci,Amico,Meucci,3620011972
AldoCavanna,Aldo,Cavanna,3462283307
BiagioFerrata,Biagio,Ferrata,3513029100
ZairaCagnin,Zaira,Cagnin,3898266554
EnzoMezzetta,Enzo,Mezzetta,3403846881
MarcellaPellico,Marcella,Pellico,3302109296
GoffredoPignatti,Goffredo,Pignatti,3772376739
AlderanoStein,Alderano,Stein,3554292072
MarianaScarlatti,Mariana,Scarlatti,3921558826
IlariaPorcellato,Ilaria,Porcellato,3736986625
RobertaPanicucci,Roberta,Panicucci,3520812220
FabioCasalodi,Fabio,Casalodi,3852400129
MirkoDandolo,Mirko,Dandolo,3971850289
GloriaBernardi,Gloria,Bernardi,3774503858
MaurilioRoero,Maurilio,Roero,3515234781
VeronicaPrati,Veronica,Prati,3780774572
MircoOvadia,Mirco,Ovadia,3497692367
CarloCamilleri,Carlo,Camilleri,3913406481
OrnellaAlmagià,Ornella,Almagià,3438020855
UbaldoCuriel,Ubaldo,Curiel,3831814616
SaverioGiusti,Saverio,Giusti,3626397815
RaffaelloNitti,Raffaello,Nitti,3703843884
EmmaMigliaccio,Emma,Migliaccio,3627196502
FiammaSerao,Fiamma,Serao,3306074336
GianpaoloCusano,Gianpaolo,Cusano,3518021272
LorenzoCicilia,Lorenzo,Cicilia,3513221904
ColuccioPoerio,Coluccio,Poerio,3206720470
TelemacoAriasso,Telemaco,Ariasso,3515277454
RaffaelloBazzi,Raffaello,Bazzi,3916652659
AnnibaleRicci,Annibale,Ricci,3783945985
GianfrancescoVezzali,Gianfrancesco,Vezzali,3760563567
GiovanniOssola,Giovanni,Ossola,3793791506
AlfredoImpastato,Alfredo,Impastato,3239895451
DoloresBiagi,Dolores,Biagi,3534599314
FredoZichichi,Fredo,Zichichi,3611475356
SusannaMilanesi,Susanna,Milanesi,3734884616
FedeleCrespi,Fedele,Crespi,3929865696
GiannaFranceschi,Gianna,Franceschi,3792746603
FederigoSanudo,Federigo,Sanudo,3601785788
IolandaMancini,Iolanda,Mancini,3710414741
GiulianoZoppetto,Giuliano,Zoppetto,3938459082
NicolòMoneta,Nicolò,Moneta,3444690833
SophiaNotarbartolo,Sophia,Notarbartolo,3333468497
PieroSegni,Piero,Segni,3778762815
SandraGarobbio,Sandra,Garobbio,3760567900
IrmaMalpighi,Irma,Malpighi,3351527912
VenancioBenussi,Venancio,Benussi,3448382575
ClaudioPagliaro,Claudio,Pagliaro,3533050975
LaureanoBarsanti,Laureano,Barsanti,3668409085
OrnellaNievo,Ornella,Nievo,3501570665
EttoreRiccardi,Ettore,Riccardi,3884380749
AriaVivaldi,Aria,Vivaldi,3689617618
BrunoTorlonia,Bruno,Torlonia,3390441258
ErmesRoccabonella,Ermes,Roccabonella,3916488960
LetiziaAlfieri,Letizia,Alfieri,3791414870
RaffaelePulci,Raffaele,Pulci,3505519566
BeppeFerrante,Beppe,Ferrante,3301815120
RodolfoLopresti,Rodolfo,Lopresti,3714327797
EvaBorzomì,Eva,Borzomì,3773968329
LidiaTencalla,Lidia,Tencalla,3902851010
PellegrinoTaliercio,Pellegrino,Taliercio,3627115388
RembrandtZichichi,Rembrandt,Zichichi,3403879216
MaurilioLamborghini,Maurilio,Lamborghini,3689986055
AntonellaGioberti,Antonella,Gioberti,3518016397
FlavioPadovano,Flavio,Padovano,3514466265
AlderanoInteriano,Alderano,Interiano,3459019485
ValerioBosio,Valerio,Bosio,3465271709
AdelmoVercelloni,Adelmo,Vercelloni,3510659919
FedericaNotarbartolo,Federica,Notarbartolo,3534490682
FernandaBernetti,Fernanda,Bernetti,3232003903
VittoriaGaggini,Vittoria,Gaggini,3688202458
MichelangeloNibali,Michelangelo,Nibali,3936206518
ParideManunta,Paride,Manunta,3715421723
NanniFerrante,Nanni,Ferrante,3510207491
SerenaMetella,Serena,Metella,3377160071
MarianoCuzzocrea,Mariano,Cuzzocrea,3713076253
MariaVeneziano,Maria,Veneziano,3505220905
StefaniSerlupi,Stefani,Serlupi,3772621789
BettinaMonaco,Bettina,Monaco,3460955112
AlinaAdinolfi,Alina,Adinolfi,3520543577
CarmeloVerri,Carmelo,Verri,3779680654
AntoninaUngaretti,Antonina,Ungaretti,3232594317
FederigoVeneziano,Federigo,Veneziano,3772208674
MichelaParpinel,Michela,Parpinel,3923612315
GriseldaBaracca,Griselda,Baracca,3534791143
GilbertoFerrante,Gilberto,Ferrante,3668650253
GiovannaRocca,Giovanna,Rocca,3776096761
PiergiorgioToldo,Piergiorgio,Toldo,3341526458
OttoneCilea,Ottone,Cilea,3333265609
DoloresSanguineti,Dolores,Sanguineti,3511015123
PellegrinoAntonello,Pellegrino,Antonello,3931790064
GriseldaBramante,Griselda,Bramante,3776177053
PiergiuseppeTron,Piergiuseppe,Tron,3663810503
GiannaDibiasi,Gianna,Dibiasi,3902883414
AmadeoBorrani,Amadeo,Borrani,3783155033
GiacintoMorandini,Giacinto,Morandini,3756491931
BarbaraArgenti,Barbara,Argenti,3731318472
IrmaAntonelli,Irma,Antonelli,3435237099
FiorinoPalladio,Fiorino,Palladio,3385513424
LaureanoAlbertini,Laureano,Albertini,3613941050
CleliaAvogadro,Clelia,Avogadro,3715693919
GrecaMazzeo,Greca,Mazzeo,3713931503
SerenaCallegaro,Serena,Callegaro,3505444624
FerdinandoFusani,Ferdinando,Fusani,3900538065
MassimoVecoli,Massimo,Vecoli,3776247100
OrlandoRoncalli,Orlando,Roncalli,3772371005
