full_name,first_name,last_name,number
LucioDesio,Lucio,Desio,3500894271
FredoCorrer,Fredo,Correr,3481502100
PieroFicino,Piero,Ficino,3783126683
VirginiaQuerini,Virginia,Querini,3772544062
LucreziaGianetti,Lucrezia,Gianetti,3881477378
TullioBernetti,Tullio,Bernetti,3925402713
VincenzaBixio,Vincenza,Bixio,3885670556
ArnaldoChechi,Arnaldo,Chechi,3816853177
GianniGianetti,Gianni,Gianetti,3421836608
NadiaTorlonia,Nadia,Torlonia,3360506772
OrnellaCampano,Ornella,Campano,3520012395
JolandaFilippelli,Jolanda,Filippelli,3909238838
MaurizioStorladi,Maurizio,Storladi,3855937514
IppazioTron,Ippazio,Tron,3534010629
LisaBotta,Lisa,Botta,3809059934
PanfiloOscuro,Panfilo,Oscuro,3778266283
MartinoMonti,Martino,Monti,3737154119
UbertoMusatti,Uberto,Musatti,3805292782
ErmenegildoTravaglio,Ermenegildo,Travaglio,3448855696
GrazianoCondoleo,Graziano,Condoleo,3911245524
GiuliettaCherubini,Giulietta,Cherubini,3427283336
ValentinaArgan,Valentina,Argan,3826759140
NicoCasarin,Nico,Casarin,3610348516
FederigoBandello,Federigo,Bandello,3489217083
GuarinoGreggio,Guarino,Greggio,3774466457
AnnettaGuglielmi,Annetta,Guglielmi,3388372715
AugustoCimarosa,Augusto,Cimarosa,3208844525
ElisaScandone,Elisa,Scandone,3629935998
BenitoParisi,Benito,Parisi,3494290908
LucreziaGuarana,Lucrezia,Guarana,3903962771
BiagioGuglielmi,Biagio,Guglielmi,3519563836
DarioModiano,Dario,Modiano,3201324715
MariaUghi,Maria,Ughi,3755436115
LeopoldoStaglieno,Leopoldo,Staglieno,3774339795
LambertoBorgia,Lamberto,Borgia,3500374658
PellegrinoFinzi,Pellegrino,Finzi,3639847263
PaulinaCortese,Paulina,Cortese,3624761861
ToniMorucci,Toni,Morucci,3223968713
DanteComboni,Dante,Comboni,3714474557
AdrianoFarina,Adriano,Farina,3505904952
GiampieroGremese,Giampiero,Gremese,3518496488
DurantePeranda,Durante,Peranda,3858918246
FilippoMercadante,Filippo,Mercadante,3345207877
StefaniFinotto,Stefani,Finotto,3247815299
CarloSaffi,Carlo,Saffi,3519428855
BaccioMarrone,Baccio,Marrone,3496269445
RominaCasini,Romina,Casini,3201848640
DonatelloLegnante,Donatello,Legnante,3500499542
RoccoLombardo,Rocco,Lombardo,3500229033
IdaParini,Ida,Parini,3453729665
ArturoCatalano,Arturo,Catalano,3534424200
IvoCarli,Ivo,Carli,3520719611
AldoAntonacci,Aldo,Antonacci,3778305740
AnnibaleBova,Annibale,Bova,3791020967
RonaldoBignami,Ronaldo,Bignami,3472130842
ManuelVenturi,Manuel,Venturi,3688683847
LambertoLudovisi,Lamberto,Ludovisi,3886298125
AntoniaLigorio,Antonia,Ligorio,3520709480
GastonePizzetti,Gastone,Pizzetti,3772746272
VeronicaCorcos,Veronica,Corcos,3783206719
AnnamariaLollobrigida,Annamaria,Lollobrigida,3791657947
AlessandraBorghese,Alessandra,Borghese,3277939457
AlessiaLeblanc,Alessia,Leblanc,3760893269
ElladioGiulietti,Elladio,Giulietti,3711380716
PinaParpinel,Pina,Parpinel,3513201436
ChiaraBarese,Chiara,Barese,3777514571
SalvatoreMartucci,Salvatore,Martucci,3979339287
GrecaBaroffio,Greca,Baroffio,3342131135
ParideCiani,Paride,Ciani,3493507965
PompeoCivaschi,Pompeo,Civaschi,3774793839
SabatinoGinesio,Sabatino,Ginesio,3501483568
FedeleZecchini,Fedele,Zecchini,3209383861
LudovicaVespucci,Ludovica,Vespucci,3779036831
NanniSauro,Nanni,Sauro,3312333615
MichelettoNecci,Micheletto,Necci,3333896808
DanteMedici,Dante,Medici,3313541986
MarcantonioScarfoglio,Marcantonio,Scarfoglio,3818255890
GuidoPlatini,Guido,Platini,3774556560
CamilloCasalodi,Camillo,Casalodi,3401627165
ElianaBalotelli,Eliana,Balotelli,3446948848
ZairaGarobbio,Zaira,Garobbio,3972709319
ImeldaBoitani,Imelda,Boitani,3703871468
MartinaSraffa,Martina,Sraffa,3311761694
FiorenzoRocca,Fiorenzo,Rocca,3311154569
IrmaGritti,Irma,Gritti,3773978034
LoredanaBoitani,Loredana,Boitani,3935627557
MauroLombroso,Mauro,Lombroso,3514283243
SaverioCasarin,Saverio,Casarin,3755881905
MarcellaTassoni,Marcella,Tassoni,3713786889
EdoardoNosiglia,Edoardo,Nosiglia,3520629279
AnitaGabba,Anita,Gabba,3505859863
SantinoSibilia,Santino,Sibilia,3715998609
LauraCorcos,Laura,Corcos,3772337814
VictoriaMalipiero,Victoria,Malipiero,3365614305
CorradoSpanevello,Corrado,Spanevello,3792902982
GiacomoPaolucci,Giacomo,Paolucci,3406784491
RaffaeleGuinizzelli,Raffaele,Guinizzelli,3804870229
StellaBonanno,Stella,Bonanno,3792789881
GriseldaPiacentini,Griselda,Piacentini,3756453423
TeresaMercantini,Teresa,Mercantini,3515394721
AnnalisaCastiglione,Annalisa,Castiglione,3291227780
GemmaTosi,Gemma,Tosi,3489728806
HugoBarsanti,Hugo,Barsanti,3234541252
IvoTrussardi,Ivo,Trussardi,3555214688
EleanoraSchiavone,Eleanora,Schiavone,3439023335
SergiusGuicciardini,Sergius,Guicciardini,3511841857
MartaGoldstein,Marta,Goldstein,3703223015
GianfrancoFanucci,Gianfranco,Fanucci,3910454786
JolandaAndreozzi,Jolanda,Andreozzi,3774127586
CesareMaspero,Cesare,Maspero,3780974443
VincenzaCorcos,Vincenza,Corcos,3465202715
GianpietroCanova,Gianpietro,Canova,3209551760
RitaTrentin,Rita,Trentin,3666506258
NapoleoneDetti,Napoleone,Detti,3703955926
RicciottiGreggio,Ricciotti,Greggio,3780503655
PompeoMusatti,Pompeo,Musatti,3823600322
MarcellaTrentini,Marcella,Trentini,3311627628
EugeniaCadorna,Eugenia,Cadorna,3772053179
AmadeoLupo,Amadeo,Lupo,3550946908
FrancoPugliese,Franco,Pugliese,3346327502
CarmeloCuriel,Carmelo,Curiel,3791942683
OrestePersico,Oreste,Persico,3505193212
LivioMalipiero,Livio,Malipiero,3505173328
CeciliaTrapani,Cecilia,Trapani,3714821932
PiergiorgioComencini,Piergiorgio,Comencini,3244389794
FlaviaSalgari,Flavia,Salgari,3417061462
AnnibaleToselli,Annibale,Toselli,3399052055
GiannaTreccani,Gianna,Treccani,3505791599
RossanaMalatesta,Rossana,Malatesta,3811171116
SoniaEmanuelli,Sonia,Emanuelli,3475251781
GraziellaBoitani,Graziella,Boitani,3396285984
LiciaPalazzo,Licia,Palazzo,3772884106
ToninoDraghi,Tonino,Draghi,3513599775
AuroraCasini,Aurora,Casini,3701995648
MarcellaTogliatti,Marcella,Togliatti,3633420270
ErmenegildoMarangoni,Ermenegildo,Marangoni,3505477652
DonatelloBerrè,Donatello,Berrè,3685187183
FabrizioProdi,Fabrizio,Prodi,3505098372
GelsominaCasellati,Gelsomina,Casellati,3757246925
AlessiaGiannetti,Alessia,Giannetti,3793962300
GrazianoVespa,Graziano,Vespa,3624312512
FernandaOrengo,Fernanda,Orengo,3489545239
PaulinaRismondo,Paulina,Rismondo,3774125065
ArsenioAriosto,Arsenio,Ariosto,3249247700
AdelmoBeffa,Adelmo,Beffa,3668005723
PalomaZecchini,Paloma,Zecchini,3416265063
LuciaSanudo,Lucia,Sanudo,3715981584
RonaldoTogliatti,Ronaldo,Togliatti,3605726278
GrazianoTagliafierro,Graziano,Tagliafierro,3415443558
GaspareValier,Gaspare,Valier,3399911573
LeoneBellucci,Leone,Bellucci,3516673015
DelfinoRosiello,Delfino,Rosiello,3792384220
BenedettoBandello,Benedetto,Bandello,3738274418
NadiaRamazzotti,Nadia,Ramazzotti,3510703546
ArnulfoBonolis,Arnulfo,Bonolis,3512720680
RosaIoppi,Rosa,Ioppi,3615046771
AntoninaCollodi,Antonina,Collodi,3903009525
AnnamariaDesio,Annamaria,Desio,3360993964
LandoMissoni,Lando,Missoni,3701498253
IsabellaScotti,Isabella,Scotti,3760598102
MauroSobrero,Mauro,Sobrero,3430504438
AzeglioGualtieri,Azeglio,Gualtieri,3509773875
HugoVerri,Hugo,Verri,3534313900
SoniaCasalodi,Sonia,Casalodi,3606812411
GuarinoFalier,Guarino,Falier,3482405588
GriseldaEndrizzi,Griselda,Endrizzi,3757447189
RobertaZacchia,Roberta,Zacchia,3777455223
MarinaBalbi,Marina,Balbi,3909331423
AnnalisaPiazzi,Annalisa,Piazzi,3734496778
StefanoSchicchi,Stefano,Schicchi,3710098970
EnzoPiccinni,Enzo,Piccinni,3770824086
GiuseppeLiguori,Giuseppe,Liguori,3480687894
BarbaraPerini,Barbara,Perini,3505599848
RenataGrisoni,Renata,Grisoni,3501759100
SilviaMonteverdi,Silvia,Monteverdi,3910886626
CamilloFilippini,Camillo,Filippini,3713370078
AnsaldoEsposito,Ansaldo,Esposito,3756930948
EvaMarsili,Eva,Marsili,3517721725
DarioFerrucci,Dario,Ferrucci,3711370563
LianaMorellato,Liana,Morellato,3533827120
NicolaVittadello,Nicola,Vittadello,3791115967
AlphonsCortese,Alphons,Cortese,3713808837
OttavioVento,Ottavio,Vento,3714504419
FortunataTorlonia,Fortunata,Torlonia,3791997875
LianaSavorgnan,Liana,Savorgnan,3519803045
LuiginaMarzorati,Luigina,Marzorati,3783429780
RosaliaCalvo,Rosalia,Calvo,3364543015
RosaliaMarcacci,Rosalia,Marcacci,3791957752
TorquatoAndreotti,Torquato,Andreotti,3485008994
EvangelistaPincherle,Evangelista,Pincherle,3533385867
IgnazioRuffini,Ignazio,Ruffini,3222521619
EzioParmitano,Ezio,Parmitano,3501601840
LianaQuerini,Liana,Querini,3311274543
GianfrancescoGiannini,Gianfrancesco,Giannini,3501955238
MarioGiannetti,Mario,Giannetti,3713969578
CalogeroSgalambro,Calogero,Sgalambro,3978115672
GiampaoloRizzoli,Giampaolo,Rizzoli,3710112546
ErikaLuria,Erika,Luria,3604539807
OlgaNitto,Olga,Nitto,3517509185
TeresaFuseli,Teresa,Fuseli,3736592744
GastoneBonolis,Gastone,Bonolis,3478194807
VincentioCuratoli,Vincentio,Curatoli,3972364603
MichelettoFinzi,Micheletto,Finzi,3367029997
CalcedonioGianetti,Calcedonio,Gianetti,3922275620
IvanDulbecco,Ivan,Dulbecco,3501606184
FortunataMattarella,Fortunata,Mattarella,3514719601
AlfredoModiano,Alfredo,Modiano,3514472925
CleliaFarinelli,Clelia,Farinelli,3388286531
GiuliaTanzini,Giulia,Tanzini,3813052709
RolandoTirabassi,Rolando,Tirabassi,3475258557
LivioBaggio,Livio,Baggio,3817316561
GiampieroZabarella,Giampiero,Zabarella,3285400528
BrunoCarli,Bruno,Carli,3372883226
FedeleRoth,Fedele,Roth,3492478793
FlavioTamburello,Flavio,Tamburello,3378092448
EdoardoCallegaro,Edoardo,Callegaro,3373384732
ArnaldoPace,Arnaldo,Pace,3736229191
EmilioTosto,Emilio,Tosto,3418728074
TinaMantegazza,Tina,Mantegazza,3716168623
NanniPiazzi,Nanni,Piazzi,3336742544
GustavoBosio,Gustavo,Bosio,3710067113
LuchinoBoccaccio,Luchino,Boccaccio,3293695955
DanteVezzali,Dante,Vezzali,3634786711
GuarinoFerragamo,Guarino,Ferragamo,3852391257
AdrianaTrincavelli,Adriana,Trincavelli,3755943611
PatriziaRicolfi,Patrizia,Ricolfi,3513454145
AdrianoBosio,Adriano,Bosio,3828432634
AzeglioZanzi,Azeglio,Zanzi,3939952128
VittoriaLerner,Vittoria,Lerner,3402943525
LazzaroRosmini,Lazzaro,Rosmini,3629547065
FabrizioMalenchini,Fabrizio,Malenchini,3248507722
GianpietroVendetti,Gianpietro,Vendetti,3713208927
VincenzoZacco,Vincenzo,Zacco,3904775198
EugeniaIacovelli,Eugenia,Iacovelli,3512510536
LiviaTafuri,Livia,Tafuri,3510244400
SeverinoDuse,Severino,Duse,3311090974
BeppeCorbo,Beppe,Corbo,3303705369
LisaMarazzi,Lisa,Marazzi,3286658957
DaniloSismondi,Danilo,Sismondi,3360743849
LetiziaGangemi,Letizia,Gangemi,3783925755
MichelettoBelletini,Micheletto,Belletini,3385763781
AntonelloScalfaro,Antonello,Scalfaro,3510594211
SaverioMalenchini,Saverio,Malenchini,3365278081
LucianaSauli,Luciana,Sauli,3288764520
MarcellaCarocci,Marcella,Carocci,3311845971
AnnettaMolesini,Annetta,Molesini,3756601594
BaccioBajamonti,Baccio,Bajamonti,3918674986
EvaRicci,Eva,Ricci,3533927138
CirilloMartucci,Cirillo,Martucci,3511170269
PierinaVenturi,Pierina,Venturi,3756462516
IolandaRismondo,Iolanda,Rismondo,3483164654
GeronimoCondoleo,Geronimo,Condoleo,3520376528
GabriellaModigliani,Gabriella,Modigliani,3770101921
FlavioFerragamo,Flavio,Ferragamo,3534553510
TatianaFantini,Tatiana,Fantini,3279721246
PierluigiBorsiere,Pierluigi,Borsiere,3433804879
GioachinoLussu,Gioachino,Lussu,3534492426
CirilloBadoglio,Cirillo,Badoglio,3277669002
ViridianaOmma,Viridiana,Omma,3236102733
CoriolanoPedersoli,Coriolano,Pedersoli,3387674757
MattiaGarobbio,Mattia,Garobbio,3238712269
PaoloParisi,Paolo,Parisi,3311415018
DaniloToldo,Danilo,Toldo,3500177712
MircoSabbatini,Mirco,Sabbatini,3407725581
MarinaFoletti,Marina,Foletti,3812176780
GiampieroBattelli,Giampiero,Battelli,3931941795
SoleDoria,Sole,Doria,3477375368
LudovicaGarzoni,Ludovica,Garzoni,3458539365
GrecoMaggioli,Greco,Maggioli,3221536550
MichelottoLeopardi,Michelotto,Leopardi,3512567240
GiorgiaMercalli,Giorgia,Mercalli,3513956646
GiorgiaGottardi,Giorgia,Gottardi,3918056059
GioffreMortati,Gioffre,Mortati,3511198618
VincentioAntonello,Vincentio,Antonello,3505649239
ArturoMarinetti,Arturo,Marinetti,3509630174
ColuccioPlatini,Coluccio,Platini,3533748232
RaffaellaBasso,Raffaella,Basso,3889750851
AlfioSabbatini,Alfio,Sabbatini,3710408395
MartaSagredo,Marta,Sagredo,3430074045
PatriziaBerlusconi,Patrizia,Berlusconi,3755798867
MarianoAmmaniti,Mariano,Ammaniti,3736790081
LodovicoSagredo,Lodovico,Sagredo,3606186086
AgnoloMalaparte,Agnolo,Malaparte,3627937312
SandroRoccabonella,Sandro,Roccabonella,3774010081
PellegrinoZamorani,Pellegrino,Zamorani,3303751772
ElviraCassarà,Elvira,Cassarà,3497901842
ValerioGeraci,Valerio,Geraci,3922275416
PiergiuseppeChinnici,Piergiuseppe,Chinnici,3379256399
PatriziaBondumier,Patrizia,Bondumier,3332072298
ArmandoModigliani,Armando,Modigliani,3802367797
CleliaCasagrande,Clelia,Casagrande,3773814927
PriscillaTerragni,Priscilla,Terragni,3683766533
PatrizioGeraci,Patrizio,Geraci,3519152550
GiulianoMontalcini,Giuliano,Montalcini,3520183192
EmmaLeonardi,Emma,Leonardi,3757403279
HugoLetta,Hugo,Letta,3235635976
GiancarloPepe,Giancarlo,Pepe,3828365570
CaterinaLuria,Caterina,Luria,3617734118
LudovicoMascheroni,Ludovico,Mascheroni,3832902928
AntoninoIadanza,Antonino,Iadanza,3711198793
GoffredoGiacconi,Goffredo,Giacconi,3246596716
MassimilianoGiacometti,Massimiliano,Giacometti,3520030713
SilvioLucarelli,Silvio,Lucarelli,3716537575
SimoneArgurio,Simone,Argurio,3826633236
AuroraNovaro,Aurora,Novaro,3302626661
AntoninoPacetti,Antonino,Pacetti,3715974031
GianpietroNiggli,Gianpietro,Niggli,3515723720
CalogeroPiazzi,Calogero,Piazzi,3424922204
MarianaPignatti,Mariana,Pignatti,3351008918
EmmaCuda,Emma,Cuda,3298433163
CalogeroBabato,Calogero,Babato,3505145247
MichelaRiccardi,Michela,Riccardi,3770763956
FlaviaGabba,Flavia,Gabba,3379589402
ElladioCignaroli,Elladio,Cignaroli,3515284591
FredoPisaroni,Fredo,Pisaroni,3487171044
FabiaCutuli,Fabia,Cutuli,3793086311
PiersantiCallegaro,Piersanti,Callegaro,3314245084
JolandaMazzini,Jolanda,Mazzini,3924549929
RiccardoSemitecolo,Riccardo,Semitecolo,3913251733
AtenulfLucchesi,Atenulf,Lucchesi,3852595551
CiroGabba,Ciro,Gabba,3509672210
MauraChittolini,Maura,Chittolini,3518360734
AntoninaCombi,Antonina,Combi,3791594391
MarissaRoth,Marissa,Roth,3374559242
ImeldaBajardi,Imelda,Bajardi,3793627961
FilippaGuarneri,Filippa,Guarneri,3903307060
GiuliaTognazzi,Giulia,Tognazzi,3242408357
PierluigiGadda,Pierluigi,Gadda,3336751428
AnnettaRusso,Annetta,Russo,3774268456
CassandraMarini,Cassandra,Marini,3666457294
AmaliaMicca,Amalia,Micca,3318166135
AmadeoChinnici,Amadeo,Chinnici,3792177074
NicolòSerao,Nicolò,Serao,3713894336
ArnaldoVerga,Arnaldo,Verga,3701984666
LaurettaCampano,Lauretta,Campano,3513080274
AlbertoDuodo,Alberto,Duodo,3760489031
GuglielmoCastioni,Guglielmo,Castioni,3716488385
AdrianoFerragni,Adriano,Ferragni,3918247820
ElianaMannoia,Eliana,Mannoia,3516258476
RuggeroTrentini,Ruggero,Trentini,3618045231
BaldassareCimarosa,Baldassare,Cimarosa,3756027749
LuchinoCorrer,Luchino,Correr,3731419510
AngelicaLuria,Angelica,Luria,3520706195
UmbertoRenault,Umberto,Renault,3855000166
AdamoMichelangeli,Adamo,Michelangeli,3533270638
AdrianaVenier,Adriana,Venier,3815508790
CarloPeruzzi,Carlo,Peruzzi,3361230905
FrancescoCamicione,Francesco,Camicione,3608868877
GaspareTresoldi,Gaspare,Tresoldi,3428964059
GianpietroMunari,Gianpietro,Munari,3512142794
GiuliaRastelli,Giulia,Rastelli,3500066230
FabioCasale,Fabio,Casale,3519601612
CesareBelletini,Cesare,Belletini,3826415738
AldoMagrassi,Aldo,Magrassi,3344364444
LudovicoCorbo,Ludovico,Corbo,3520730271
MonicaFantini,Monica,Fantini,3206593906
ViridianaValier,Viridiana,Valier,3500391167
AntoniettaMonicelli,Antonietta,Monicelli,3770635361
ImeldaVerdi,Imelda,Verdi,3505135325
MaurilioAsmundo,Maurilio,Asmundo,3774501422
RosaliaCagnin,Rosalia,Cagnin,3777120536
AuroraPistoletto,Aurora,Pistoletto,3313564074
AmandaNapolitano,Amanda,Napolitano,3780365428
VittoriaSermonti,Vittoria,Sermonti,3735319397
LetiziaGigli,Letizia,Gigli,3779976989
MarianoPisano,Mariano,Pisano,3667680268
SandraParpinel,Sandra,Parpinel,3780788622
DaniloTamburini,Danilo,Tamburini,3533280269
NataliaEco,Natalia,Eco,3701178711
PuccioMorabito,Puccio,Morabito,3511687358
GaspareMigliaccio,Gaspare,Migliaccio,3339907603
GastoneCanali,Gastone,Canali,3757812939
AnnunziataBoiardo,Annunziata,Boiardo,3703718151
GiuliaLiverotti,Giulia,Liverotti,3500729955
PaolettaBalbi,Paoletta,Balbi,3755625324
CeciliaOmma,Cecilia,Omma,3715492942
LazzaroPisani,Lazzaro,Pisani,3715127362
AdeleGaluppi,Adele,Galuppi,3229058858
SylviaAlfonsi,Sylvia,Alfonsi,3510937904
BiancaSbarbaro,Bianca,Sbarbaro,3901877072
PiergiorgioNiscoromni,Piergiorgio,Niscoromni,3780593036
DariaCundari,Daria,Cundari,3760294205
TullioTaliani,Tullio,Taliani,3760509236
GirolamoBattisti,Girolamo,Battisti,3534702203
FedericoCristoforetti,Federico,Cristoforetti,3899266183
ToniSpallanzani,Toni,Spallanzani,3391915886
GiorgioBorsiere,Giorgio,Borsiere,3970117174
BereniceFalier,Berenice,Falier,3420700674
GiuseppinaRapisardi,Giuseppina,Rapisardi,3757602960
TemistocleScalera,Temistocle,Scalera,3713268590
BenedettoBorsiere,Benedetto,Borsiere,3276640712
ArnaldoBocelli,Arnaldo,Bocelli,3426325549
ElmoPacillo,Elmo,Pacillo,3793470489
FernandaGargallo,Fernanda,Gargallo,3276993580
EnnioBoito,Ennio,Boito,3714488548
EmmaSaffi,Emma,Saffi,3885897503
JolandaLiguori,Jolanda,Liguori,3516909237
IvoProcacci,Ivo,Procacci,3428006164
GiacobbeChinnici,Giacobbe,Chinnici,3416241005
FedelePareto,Fedele,Pareto,3517077106
RolandoMogherini,Rolando,Mogherini,3827626797
AntonioCasaleggio,Antonio,Casaleggio,3223789409
LauraFattori,Laura,Fattori,3716900301
StefanoVolterra,Stefano,Volterra,3370752401
EmmaCaironi,Emma,Caironi,3417587765
DionigiToldo,Dionigi,Toldo,3311203656
GastoneMarsili,Gastone,Marsili,3554917400
ViridianaVattimo,Viridiana,Vattimo,3883085535
GuidoFermi,Guido,Fermi,3792668962
GiacomoMonti,Giacomo,Monti,3777776687
LazzaroSemitecolo,Lazzaro,Semitecolo,3501927421
GloriaVigliotti,Gloria,Vigliotti,3621810464
LiviaBadoglio,Livia,Badoglio,3780639480
VittoriaGelli,Vittoria,Gelli,3859525941
MauroBotticelli,Mauro,Botticelli,3826760240
FloraMatteotti,Flora,Matteotti,3774204963
BenitoToscanini,Benito,Toscanini,3511359172
DantePometta,Dante,Pometta,3703789494
AntonioRicciardi,Antonio,Ricciardi,3618873142
AlbericoBiagi,Alberico,Biagi,3891751546
CarloPalombi,Carlo,Palombi,3793959750
GianniPezzali,Gianni,Pezzali,3512540951
LiviaMarrone,Livia,Marrone,3783779671
RanieriChiesa,Ranieri,Chiesa,3387966152
RossanaFusani,Rossana,Fusani,3791553060
GastoneAgnesi,Gastone,Agnesi,3757682496
MichelangeloFantoni,Michelangelo,Fantoni,3685818092
FabiaMascagni,Fabia,Mascagni,3510247121
ValerioGargallo,Valerio,Gargallo,3454042520
VincenzaFavata,Vincenza,Favata,3518408774
StefanoNorbiato,Stefano,Norbiato,3817621391
ClaudioOscuro,Claudio,Oscuro,3209048907
SimonettaPellegrini,Simonetta,Pellegrini,3500458761
NapoleoneSermonti,Napoleone,Sermonti,3836573197
AlessioCampanella,Alessio,Campanella,3778308417
LivioColletti,Livio,Colletti,3920801189
FrancoNadi,Franco,Nadi,3289061738
SolePolani,Sole,Polani,3793286136
DaniloGiannini,Danilo,Giannini,3807987001
StellaCaboto,Stella,Caboto,3636867411
NinettaCoardi,Ninetta,Coardi,3809484172
GiulioPaolini,Giulio,Paolini,3755739653
NicolettaSamele,Nicoletta,Samele,3805347939
NicolòSperi,Nicolò,Speri,3516465662
PomponioBazzi,Pomponio,Bazzi,3476232529
AdrianoNievo,Adriano,Nievo,3222448362
PinaPertini,Pina,Pertini,3510380060
AntoniaCaccioppoli,Antonia,Caccioppoli,3434642576
GianfrancescoBarcella,Gianfrancesco,Barcella,3358871377
CarlaNiscoromni,Carla,Niscoromni,3338367113
CarlaGrassi,Carla,Grassi,3235287260
JacopoBaracca,Jacopo,Baracca,3500803339
MarcoCasini,Marco,Casini,3280599164
LorettaTroisi,Loretta,Troisi,3338703270
RobertaRoero,Roberta,Roero,3520756859
FiorenzoLeone,Fiorenzo,Leone,3792288302
