full_name,first_name,last_name,number
MariaGarzoni,Maria,Garzoni,3501050993
GaspareBalla,Gaspare,Balla,3890362042
AmadeoMimun,Amadeo,Mimun,3520142062
DanieleAmmaniti,Daniele,Ammaniti,3916645089
FlaviaPiccinni,Flavia,Piccinni,3515941972
EzioSavorgnan,Ezio,Savorgnan,3510499855
CiroGregori,Ciro,Gregori,3383796277
NeddaCelentano,Nedda,Celentano,3619762253
FabriziaBertoni,Fabrizia,Bertoni,3473236197
RosariaMarconi,Rosaria,Marconi,3501104741
BernardoCrisafulli,Bernardo,Crisafulli,3350660444
PierangeloTropea,Pierangelo,Tropea,3938701411
AmadeoCuzzocrea,Amadeo,Cuzzocrea,3628381041
SeverinoErrigo,Severino,Errigo,3512976448
UmbertoAltera,Umberto,Altera,3755040296
SaverioFermi,Saverio,Fermi,3533088202
MatteoGangemi,Matteo,Gangemi,3792301344
ErmesCuratoli,Ermes,Curatoli,3463616295
LuchinoDraghi,Luchino,Draghi,3772913524
SerenaBiagi,Serena,Biagi,3414288379
SabatinoPisani,Sabatino,Pisani,3778289752
NicolettaVittadello,Nicoletta,Vittadello,3519528434
AdelmoZamengo,Adelmo,Zamengo,3426235916
FedericoPetrucelli,Federico,Petrucelli,3711761810
AlessandraSerao,Alessandra,Serao,3222242139
GiovanniCarullo,Giovanni,Carullo,3610163230
MassimilianoRenzi,Massimiliano,Renzi,3615707460
PiergiuseppeGuarato,Piergiuseppe,Guarato,3382903677
NadiaCocci,Nadia,Cocci,3770051944
OsvaldoGoldoni,Osvaldo,Goldoni,3773230493
MilenaBulzoni,Milena,Bulzoni,3272628406
SimonettaColumbo,Simonetta,Columbo,3851025058
FabioMorpurgo,Fabio,Morpurgo,3318312449
AlbertoDalla,Alberto,Dalla,3500553952
MorenaCesaroni,Morena,Cesaroni,3501427910
PalomaZarlino,Paloma,Zarlino,3736233897
CalogeroScaduto,Calogero,Scaduto,3516819360
AdrianaMalpighi,Adriana,Malpighi,3510627946
AnnettaPederiva,Annetta,Pederiva,3505789140
BenedettoPaolucci,Benedetto,Paolucci,3713945570
DuranteCeschi,Durante,Ceschi,3404079940
GianMantegazza,Gian,Mantegazza,3272228168
BaccioSatta,Baccio,Satta,3882184830
SeverinoSforza,Severino,Sforza,3779024740
CesareChindamo,Cesare,Chindamo,3914874984
MariaValguarnera,Maria,Valguarnera,3331630691
PaolettaFilippini,Paoletta,Filippini,3377585100
FederigoFederici,Federigo,Federici,3520787270
AlessandraDonarelli,Alessandra,Donarelli,3716234418
PaoloCaironi,Paolo,Caironi,3774658454
LidiaSerraglio,Lidia,Serraglio,3716975964
LuchinoPiccinni,Luchino,Piccinni,3630834103
UmbertoTurchi,Umberto,Turchi,3809989845
AngeloMorellato,Angelo,Morellato,3534923178
SoniaCampano,Sonia,Campano,3274321615
FlavioPellegrini,Flavio,Pellegrini,3602903436
VincenzoBonatti,Vincenzo,Bonatti,3885397059
GriseldaBragaglia,Griselda,Bragaglia,3334289128
RaffaellinoScandone,Raffaellino,Scandone,3854103256
MichelePedroni,Michele,Pedroni,3900340866
GiulioNibali,Giulio,Nibali,3780785086
IppazioMontessori,Ippazio,Montessori,3778635073
SylviaRensi,Sylvia,Rensi,3445125411
RosarioCaracciolo,Rosario,Caracciolo,3913079054
ErnestoFilzi,Ernesto,Filzi,3311202129
CaterinaLombardi,Caterina,Lombardi,3517208863
DonatoTamburello,Donato,Tamburello,3776642174
MarioMozart,Mario,Mozart,3820867237
ClaudioZaguri,Claudio,Zaguri,3304846811
IgnazioInterminelli,Ignazio,Interminelli,3236784298
IvoCuriel,Ivo,Curiel,3773163103
PierpaoloCarducci,Pierpaolo,Carducci,3631858023
AlinaPrada,Alina,Prada,3756112444
LuisaCuratoli,Luisa,Curatoli,3534436647
AlessandraVidoni,Alessandra,Vidoni,3773845386
TemistoclePozzecco,Temistocle,Pozzecco,3551382981
FrancescaRosselli,Francesca,Rosselli,3686623728
GianfrancescoLuria,Gianfrancesco,Luria,3913461256
ErikaTarchetti,Erika,Tarchetti,3792329978
RuggieroPincherle,Ruggiero,Pincherle,3777721501
AriaUbaldi,Aria,Ubaldi,3783587348
AgnoloSforza,Agnolo,Sforza,3228413997
MarcellaCavanna,Marcella,Cavanna,3331176172
TizianoGatto,Tiziano,Gatto,3339795879
LoredanaGrisoni,Loredana,Grisoni,3518424734
BereniceSandi,Berenice,Sandi,3714884425
GermanaFagotto,Germana,Fagotto,3777117482
DionigiArmani,Dionigi,Armani,3533767758
ClaudiaAntonucci,Claudia,Antonucci,3889816533
VittorioManzoni,Vittorio,Manzoni,3369584756
MauroSanti,Mauro,Santi,3834335512
GrecaVarano,Greca,Varano,3275156964
AlfredoCostanzi,Alfredo,Costanzi,3457920584
LiviaParuta,Livia,Paruta,3337176064
DarioGaribaldi,Dario,Garibaldi,3534747852
ColuccioVezzali,Coluccio,Vezzali,3757190035
AtenulfComolli,Atenulf,Comolli,3469780917
MarcoTrupiano,Marco,Trupiano,3344264430
PompeoVecoli,Pompeo,Vecoli,3772757203
RomeoLombroso,Romeo,Lombroso,3773708722
ErikaAmmaniti,Erika,Ammaniti,3453216723
VictoriaTognazzi,Victoria,Tognazzi,3505526283
EmmaLeonardi,Emma,Leonardi,3821043820
RosariaFilangieri,Rosaria,Filangieri,3519721365
DuranteFoà,Durante,Foà,3311281674
DaniloSgalambro,Danilo,Sgalambro,3500194081
CalogeroCicilia,Calogero,Cicilia,3611654471
CeciliaAnguillara,Cecilia,Anguillara,3478273010
RamonaBorroni,Ramona,Borroni,3292093884
GermanaPassalacqua,Germana,Passalacqua,3780280399
DomenicoSalgari,Domenico,Salgari,3501707050
GioacchinoInteriano,Gioacchino,Interiano,3395314955
AdelmoAmaldi,Adelmo,Amaldi,3703482286
UbertoFarina,Uberto,Farina,3465377534
PatriziaMartucci,Patrizia,Martucci,3792225637
PiermariaImpastato,Piermaria,Impastato,3890608391
NicolòGiammusso,Nicolò,Giammusso,3703111795
AngeloOnio,Angelo,Onio,3534251672
DelfinoGrossi,Delfino,Grossi,3930036218
CarmeloGuidone,Carmelo,Guidone,3360122376
AngelicaPausini,Angelica,Pausini,3770197524
SophiaCuratoli,Sophia,Curatoli,3836940191
ElenaFaggiani,Elena,Faggiani,3505536434
EdoardoBiagiotti,Edoardo,Biagiotti,3793813576
MichelottoBellocchio,Michelotto,Bellocchio,3774551955
MarianoGuicciardini,Mariano,Guicciardini,3760121461
GuidoProdi,Guido,Prodi,3511802377
LodovicoBalotelli,Lodovico,Balotelli,3931241926
LillaCavanna,Lilla,Cavanna,3792421420
AmicoLombroso,Amico,Lombroso,3335295490
PriscillaProcacci,Priscilla,Procacci,3501916097
DelfinoChigi,Delfino,Chigi,3493112104
EmmaPignatti,Emma,Pignatti,3689012082
FrancescoSatta,Francesco,Satta,3770730250
TelemacoTarantino,Telemaco,Tarantino,3512786151
UbaldoMagrassi,Ubaldo,Magrassi,3420334829
BettinaProdi,Bettina,Prodi,3354030924
EvaTravaglio,Eva,Travaglio,3610708135
MattiaPontecorvo,Mattia,Pontecorvo,3505277712
RaffaeleRubbia,Raffaele,Rubbia,3714381487
MarcantonioSatta,Marcantonio,Satta,3757777829
MiloBajardi,Milo,Bajardi,3730940547
SergiusPadovano,Sergius,Padovano,3413413135
SerafinaMontalcini,Serafina,Montalcini,3455297461
MichelottoContrafatto,Michelotto,Contrafatto,3450274951
MircoSilvestri,Mirco,Silvestri,3477376417
CarlaFerrucci,Carla,Ferrucci,3773977589
VeronicaBocelli,Veronica,Bocelli,3779271443
RonaldoBianchini,Ronaldo,Bianchini,3777381492
EnricoPavone,Enrico,Pavone,3783299260
FiammaSgalambro,Fiamma,Sgalambro,3396917447
CassandraFaranda,Cassandra,Faranda,3339274340
MaurilioParmitano,Maurilio,Parmitano,3311742533
GeronimoChindamo,Geronimo,Chindamo,3710074453
ClaudioRinaldi,Claudio,Rinaldi,3776621615
AlphonsMarini,Alphons,Marini,3801143976
GuidoGemito,Guido,Gemito,3518548034
AdrianoMeucci,Adriano,Meucci,3376330476
RosarioRedi,Rosario,Redi,3736092360
FabioGioberti,Fabio,Gioberti,3391763806
EraldoVercelloni,Eraldo,Vercelloni,3357635258
CleliaAbba,Clelia,Abba,3778812549
MatildaTarantino,Matilda,Tarantino,3835354740
DariaValier,Daria,Valier,3336188183
MauraDepero,Maura,Depero,3783215744
NadiaBorsiere,Nadia,Borsiere,3937148951
RaffaellinoTremonti,Raffaellino,Tremonti,3624953645
IvoGalilei,Ivo,Galilei,3776933200
LisaRomiti,Lisa,Romiti,3701332481
ArnulfoRenzi,Arnulfo,Renzi,3373510583
AuroraSerao,Aurora,Serao,3331607693
LeonardoMoccia,Leonardo,Moccia,3359770246
GinoInfantino,Gino,Infantino,3792070995
AlessioSalvo,Alessio,Salvo,3611225048
AntonellaScarpetta,Antonella,Scarpetta,3459636117
SilviaBotta,Silvia,Botta,3776098038
ElladioAbate,Elladio,Abate,3513368161
UbaldoGianetti,Ubaldo,Gianetti,3475850082
MarianoMogherini,Mariano,Mogherini,3711022071
FabrizioGovoni,Fabrizio,Govoni,3517402487
CarolinaMontalcini,Carolina,Montalcini,3773237412
CesareGarobbio,Cesare,Garobbio,3636810953
DanieleTamborini,Daniele,Tamborini,3611974288
LuisaBellocchio,Luisa,Bellocchio,3778500786
TeresaAnguillara,Teresa,Anguillara,3776083346
GrazianoMonti,Graziano,Monti,3922261250
DamianoBorromini,Damiano,Borromini,3505338840
DaniloTedesco,Danilo,Tedesco,3222216153
TizianoLupo,Tiziano,Lupo,3792721587
OrlandoGentili,Orlando,Gentili,3510111827
PaolaSchiaparelli,Paola,Schiaparelli,3791013454
FabrizioPuccini,Fabrizio,Puccini,3600962632
BeatriceDeledda,Beatrice,Deledda,3880258043
RaffaeleSiffredi,Raffaele,Siffredi,3500854092
FaustoLombroso,Fausto,Lombroso,3829987568
AnnalisaPausini,Annalisa,Pausini,3809778054
LeonardoDonarelli,Leonardo,Donarelli,3517230554
IppazioCusano,Ippazio,Cusano,3512821540
SilvioMonti,Silvio,Monti,3311775108
RolandoVespucci,Rolando,Vespucci,3516645434
CostanzoGentili,Costanzo,Gentili,3511099101
RomeoMattarella,Romeo,Mattarella,3776002765
NicolaGiacconi,Nicola,Giacconi,3779627747
MatteoMercadante,Matteo,Mercadante,3922894249
AnnibaleGarzoni,Annibale,Garzoni,3710839090
AnnalisaCasini,Annalisa,Casini,3283237236
BenvenutoCapone,Benvenuto,Capone,3534126040
FaustoColletti,Fausto,Colletti,3517255648
MarissaFo,Marissa,Fo,3792677916
MichelaCapecchi,Michela,Capecchi,3501297503
VictoriaMontanelli,Victoria,Montanelli,3791391632
LeonardoTelesio,Leonardo,Telesio,3534559644
RosaliaMastandrea,Rosalia,Mastandrea,3907124951
GiuseppinaCadorna,Giuseppina,Cadorna,3793093826
ErnestoTiepolo,Ernesto,Tiepolo,3701032889
LucreziaNavone,Lucrezia,Navone,3533435621
GraziellaEinaudi,Graziella,Einaudi,3633594379
CesareMarconi,Cesare,Marconi,3602240664
JacopoGrasso,Jacopo,Grasso,3299664542
ClaudiaTraversa,Claudia,Traversa,3534979539
SaverioBeffa,Saverio,Beffa,3783673350
ArsenioBalbo,Arsenio,Balbo,3510791760
BenvenutoGaggini,Benvenuto,Gaggini,3422589794
OsvaldoNordio,Osvaldo,Nordio,3395128138
RamonaGarozzo,Ramona,Garozzo,3620824738
SophiaSauro,Sophia,Sauro,3716663069
BenitoRubbia,Benito,Rubbia,3235394365
RosaliaSbarbaro,Rosalia,Sbarbaro,3885007269
GiadaBrunello,Giada,Brunello,3356878550
EugeniaTravaglia,Eugenia,Travaglia,3895529539
VirgilioBasso,Virgilio,Basso,3715091708
GermanaMantegazza,Germana,Mantegazza,3756327033
SilviaCastelli,Silvia,Castelli,3343216582
UgolinoGonzaga,Ugolino,Gonzaga,3757159678
AlphonsBettin,Alphons,Bettin,3680343621
AugustoAldobrandi,Augusto,Aldobrandi,3607272472
ArnulfoAntonini,Arnulfo,Antonini,3519921556
LeopoldoAnguissola,Leopoldo,Anguissola,3756191211
GraziellaGigli,Graziella,Gigli,3224255283
GianArmani,Gian,Armani,3600609479
AlessandroGuarato,Alessandro,Guarato,3206471528
PierpaoloPulci,Pierpaolo,Pulci,3516537448
GiustinoLeone,Giustino,Leone,3916975054
OrnellaBenigni,Ornella,Benigni,3778804280
RomanaBurcardo,Romana,Burcardo,3386988975
AlessioTomaselli,Alessio,Tomaselli,3701054072
MauraLancisi,Maura,Lancisi,3505552876
SimonettaSolimena,Simonetta,Solimena,3510268539
DoloresMurri,Dolores,Murri,3714944123
BaccioRaurica,Baccio,Raurica,3792706913
PierangeloPasqua,Pierangelo,Pasqua,3518866648
AlessandroFerragamo,Alessandro,Ferragamo,3898414294
MariaConte,Maria,Conte,3511628421
RuggieroBaglioni,Ruggiero,Baglioni,3383937559
AmicoPugliese,Amico,Pugliese,3831196689
VirginiaSansoni,Virginia,Sansoni,3409639412
FiammaRossini,Fiamma,Rossini,3780216918
BeppeMorandi,Beppe,Morandi,3337117103
IvoManolesso,Ivo,Manolesso,3232895983
AnnibalePeruzzi,Annibale,Peruzzi,3518689809
NapoleonePasolini,Napoleone,Pasolini,3756771299
LorettaPetrocelli,Loretta,Petrocelli,3783969332
EnzioContrafatto,Enzio,Contrafatto,3367102049
EmilioNicoletti,Emilio,Nicoletti,3792395427
BrunoMatteotti,Bruno,Matteotti,3756689526
ToninoTurchi,Tonino,Turchi,3518395222
MarioSbarbaro,Mario,Sbarbaro,3473003908
LibertoFalier,Liberto,Falier,3447746168
GiannaDandolo,Gianna,Dandolo,3776581251
PasqualeSerraglio,Pasquale,Serraglio,3755596559
JolandaRighi,Jolanda,Righi,3534401713
TinaScarpa,Tina,Scarpa,3513328926
OresteBergoglio,Oreste,Bergoglio,3715351998
RosarioCantimori,Rosario,Cantimori,3370644073
DonatellaDoria,Donatella,Doria,3779433446
MelaniaIannotti,Melania,Iannotti,3372941058
OrnellaRandazzo,Ornella,Randazzo,3626603737
GianlucaGentileschi,Gianluca,Gentileschi,3457063119
MariaPasolini,Maria,Pasolini,3339712298
EnzoZecchini,Enzo,Zecchini,3777410417
VanessaProdi,Vanessa,Prodi,3500279446
AmadeoLeblanc,Amadeo,Leblanc,3760524266
LuisaMerisi,Luisa,Merisi,3533022065
ElianaSagese,Eliana,Sagese,3680449413
IsaDepero,Isa,Depero,3501852423
AchilleGiusti,Achille,Giusti,3710586147
DonatellaCrespi,Donatella,Crespi,3760256120
PatrizioMazzi,Patrizio,Mazzi,3713910334
AntoniettaSanguineti,Antonietta,Sanguineti,3618588323
MichelettoChiappetta,Micheletto,Chiappetta,3755393063
VincentioFieramosca,Vincentio,Fieramosca,3792029899
NinaGaggini,Nina,Gaggini,3736662763
MarianaFederici,Mariana,Federici,3780683161
GemmaFilogamo,Gemma,Filogamo,3757194228
RamonaTomaselli,Ramona,Tomaselli,3445461979
AmandaSiffredi,Amanda,Siffredi,3412463891
AmadeoBattaglia,Amadeo,Battaglia,3363735371
LuiginaCeschi,Luigina,Ceschi,3757113580
IsabellaLancisi,Isabella,Lancisi,3776666603
AmedeoCutrufo,Amedeo,Cutrufo,3437350422
RamonaBevilacqua,Ramona,Bevilacqua,3505411712
AntoninoQuasimodo,Antonino,Quasimodo,3340660071
DanteMusatti,Dante,Musatti,3533882385
MarcellaZampa,Marcella,Zampa,3609987477
MatteoCaboto,Matteo,Caboto,3402454331
GeronimoCimini,Geronimo,Cimini,3928665549
UbaldoCastioni,Ubaldo,Castioni,3512832881
FrancoRusticucci,Franco,Rusticucci,3680295902
LudovicoAlbertini,Ludovico,Albertini,3714741341
CoriolanoMalenchini,Coriolano,Malenchini,3350916292
BereniceBaresi,Berenice,Baresi,3757137840
OttoneGualtieri,Ottone,Gualtieri,3687322223
SanteBajardi,Sante,Bajardi,3297997898
BiagioScialpi,Biagio,Scialpi,3505882951
SandroCantimori,Sandro,Cantimori,3979307579
FiorenzoEndrizzi,Fiorenzo,Endrizzi,3802114095
VincenzoScotti,Vincenzo,Scotti,3791880320
RomanaGaleati,Romana,Galeati,3311601715
LambertoSommaruga,Lamberto,Sommaruga,3681691095
AdrianoRossi,Adriano,Rossi,3716456535
CamillaTacchini,Camilla,Tacchini,3533520735
MarinaRicciardi,Marina,Ricciardi,3339554736
DanteCaccioppoli,Dante,Caccioppoli,3493200105
DonnaBotta,Donna,Botta,3711529694
ClaudiaLudovisi,Claudia,Ludovisi,3383775388
IgnazioBroschi,Ignazio,Broschi,3850464716
GinoGrasso,Gino,Grasso,3888248814
UbaldoGelli,Ubaldo,Gelli,3469902005
VitoPisani,Vito,Pisani,3897107250
CarmeloFoscari,Carmelo,Foscari,3420972567
AlbertoGioberti,Alberto,Gioberti,3519248690
GianluigiLoredan,Gianluigi,Loredan,3713365832
CaterinaGovoni,Caterina,Govoni,3427299437
ElmoSalgari,Elmo,Salgari,3534677683
ClaudiaTorricelli,Claudia,Torricelli,3778774813
LinaColumbo,Lina,Columbo,3395130130
LolitaPacomio,Lolita,Pacomio,3773436913
NanniCanetta,Nanni,Canetta,3292035479
VenancioPorcellato,Venancio,Porcellato,3514667143
AlessioFicino,Alessio,Ficino,3824139818
AmletoJuvara,Amleto,Juvara,3914577784
RaffaellinoMaderna,Raffaellino,Maderna,3371497036
BenedettoBonolis,Benedetto,Bonolis,3770066245
AnnunziataZarlino,Annunziata,Zarlino,3916485804
MartinoBonolis,Martino,Bonolis,3710980563
RonaldoParri,Ronaldo,Parri,3289436866
LorenzoBianchini,Lorenzo,Bianchini,3518485074
PiersantiInterminei,Piersanti,Interminei,3780887018
GiorgioBajardi,Giorgio,Bajardi,3779870385
AlfredoMatteotti,Alfredo,Matteotti,3311786779
AlessandroVercelloni,Alessandro,Vercelloni,3385565815
SantinoMalipiero,Santino,Malipiero,3899986322
AgnoloMorellato,Agnolo,Morellato,3428145541
PellegrinoCanali,Pellegrino,Canali,3779191433
GianpietroPanatta,Gianpietro,Panatta,3509046403
StefaniMoccia,Stefani,Moccia,3774716426
SebastianoRoccabonella,Sebastiano,Roccabonella,3318814015
VeronicaMantegazza,Veronica,Mantegazza,3559787849
ErmannoContrafatto,Ermanno,Contrafatto,3512575067
StefaniGuidone,Stefani,Guidone,3489727402
GabrieleVolterra,Gabriele,Volterra,3901624988
PatrizioAriasso,Patrizio,Ariasso,3519857474
TizianaZaccagnini,Tiziana,Zaccagnini,3716363805
RosariaManacorda,Rosaria,Manacorda,3703609392
GioffreImpastato,Gioffre,Impastato,3733481754
GustavoPezzali,Gustavo,Pezzali,3924297173
ColuccioBranciforte,Coluccio,Branciforte,3855708418
LeoneCoppola,Leone,Coppola,3770977591
AgnoloSantorio,Agnolo,Santorio,3515000437
GiadaBarracco,Giada,Barracco,3500293110
ArnaldoPolesel,Arnaldo,Polesel,3515475731
AlphonsPaltrinieri,Alphons,Paltrinieri,3204101943
SilvestroMorpurgo,Silvestro,Morpurgo,3510969517
GiulianaBasso,Giuliana,Basso,3803229267
AnitaMogherini,Anita,Mogherini,3701983591
CeciliaPlatini,Cecilia,Platini,3520413376
RomoloModugno,Romolo,Modugno,3513733616
AlfioGrossi,Alfio,Grossi,3774375807
MarcelloToselli,Marcello,Toselli,3817045732
RamonaFornaciari,Ramona,Fornaciari,3505729493
AnnibaleBompiani,Annibale,Bompiani,3701734551
PierPrati,Pier,Prati,3403826628
DuranteTurci,Durante,Turci,3776117863
FederigoRamazzotti,Federigo,Ramazzotti,3519898470
AmadeoTafuri,Amadeo,Tafuri,3623901789
PierinaPavanello,Pierina,Pavanello,3891240907
NinettaTreccani,Ninetta,Treccani,3783672507
MargheritaCaetani,Margherita,Caetani,3393937427
DanteLucciano,Dante,Lucciano,3220697189
FederigoEndrizzi,Federigo,Endrizzi,3638047445
GirolamoBellocchio,Girolamo,Bellocchio,3756619875
MarcoSgarbi,Marco,Sgarbi,3813435616
SophiaRavaglioli,Sophia,Ravaglioli,3505012943
LandoMorandi,Lando,Morandi,3227803746
RomoloBragadin,Romolo,Bragadin,3711969421
CamilloGuarato,Camillo,Guarato,3778854794
ElisaVespa,Elisa,Vespa,3971779059
MorenaRamazzotti,Morena,Ramazzotti,3311650490
ToniaNapolitano,Tonia,Napolitano,3308988720
GustavoMontanari,Gustavo,Montanari,3894710759
LucianoGiolitti,Luciano,Giolitti,3204431537
RomanPiacentini,Roman,Piacentini,3701598918
AchilleRusso,Achille,Russo,3714614772
ChiaraCasarin,Chiara,Casarin,3392506521
GianfrancescoOffredi,Gianfrancesco,Offredi,3738838382
CarloDoglioni,Carlo,Doglioni,3774517517
AdrianaMorucci,Adriana,Morucci,3626051313
RolandoToscanini,Rolando,Toscanini,3513397061
IsabellaFornaciari,Isabella,Fornaciari,3534918345
DonatellaAloisio,Donatella,Aloisio,3534577011
RanieriCristoforetti,Ranieri,Cristoforetti,3778452132
SusannaRegge,Susanna,Regge,3621613947
AllegraCampanella,Allegra,Campanella,3435607156
OresteMontanari,Oreste,Montanari,3505411728
VirgilioDraghi,Virgilio,Draghi,3613998298
GiorgioAsmundo,Giorgio,Asmundo,3756395993
MelinaFibonacci,Melina,Fibonacci,3347214010
TatianaTrentin,Tatiana,Trentin,3772508953
AugustoLombardi,Augusto,Lombardi,3757679826
PaolettaAbbagnale,Paoletta,Abbagnale,3703760936
AmicoComencini,Amico,Comencini,3776801798
UgoAgostini,Ugo,Agostini,3505053817
GiuliaLudovisi,Giulia,Ludovisi,3334721327
LillaDurante,Lilla,Durante,3791371842
AntonellaDibiasi,Antonella,Dibiasi,3510200015
GilbertoOpizzi,Gilberto,Opizzi,3791746235
FabrizioBottaro,Fabrizio,Bottaro,3662669499
AlinaGabrieli,Alina,Gabrieli,3500592565
RanieriManunta,Ranieri,Manunta,3389539041
JacopoBorromini,Jacopo,Borromini,3777725404
IdaBottigliero,Ida,Bottigliero,3783652241
GeronimoZaccagnini,Geronimo,Zaccagnini,3534495492
TelemacoLanfranchi,Telemaco,Lanfranchi,3505007928
MaurilioMercantini,Maurilio,Mercantini,3386059834
CarloBalotelli,Carlo,Balotelli,3501160525
BeppeMastandrea,Beppe,Mastandrea,3710659823
AlessioFerrari,Alessio,Ferrari,3513237653
PieroSanudo,Piero,Sanudo,3916081918
AllegraViola,Allegra,Viola,3500306086
IsaLegnante,Isa,Legnante,3627998498
MariaGucci,Maria,Gucci,3636744101
CoriolanoCastiglione,Coriolano,Castiglione,3415636064
GioacchinoTrillini,Gioacchino,Trillini,3737741500
LidiaCimarosa,Lidia,Cimarosa,3932444698
CamilloArgentero,Camillo,Argentero,3519614198
VittorioMorosini,Vittorio,Morosini,3500626864
ColuccioLamborghini,Coluccio,Lamborghini,3732759853
AzeglioPastine,Azeglio,Pastine,3601721271
AzeglioBernetti,Azeglio,Bernetti,3701924259
MarcelloNavone,Marcello,Navone,3631702413
LoredanaFlaiano,Loredana,Flaiano,3632722752
LeoneComisso,Leone,Comisso,3711245237
PietroLanfranchi,Pietro,Lanfranchi,3716867838
LaurettaCortese,Lauretta,Cortese,3515859762
LeoneGianinazzi,Leone,Gianinazzi,3937252727
SalvatoreSaffi,Salvatore,Saffi,3776998415
LaureanoCamanni,Laureano,Camanni,3520979330
GiovannaAnastasi,Giovanna,Anastasi,3520851299
LandoBabato,Lando,Babato,3517447916
RenataCannizzaro,Renata,Cannizzaro,3893860275
BartolomeoCesaroni,Bartolomeo,Cesaroni,3234823276
AntoninoSagese,Antonino,Sagese,3760260821
GianlucaFabbri,Gianluca,Fabbri,3793840773
OrnellaMonicelli,Ornella,Monicelli,3520650480
AntonellaBellocchio,Antonella,Bellocchio,3760816889
AntoninoPometta,Antonino,Pometta,3400203715
AlderanoRandazzo,Alderano,Randazzo,3514354092
PiergiorgioCorrer,Piergiorgio,Correr,3534235662
TeresaFerrara,Teresa,Ferrara,3735243088
AntonellaBattaglia,Antonella,Battaglia,3388565906
ToninoTaliercio,Tonino,Taliercio,3514073268
LilianaCeschi,Liliana,Ceschi,3609745710
LaureanoBuscetta,Laureano,Buscetta,3485557169
RomeoMaspero,Romeo,Maspero,3363263193
PomponioPaolini,Pomponio,Paolini,3513271404
LisaTutino,Lisa,Tutino,3830046889
MatildaPriuli,Matilda,Priuli,3703528715
ManuelSbarbaro,Manuel,Sbarbaro,3494533442
GianmarcoBresciani,Gianmarco,Bresciani,3518956833
RosinaCamiscione,Rosina,Camiscione,3505212951
VirginiaMartucci,Virginia,Martucci,3680302932
NinettaPeruzzi,Ninetta,Peruzzi,3515050445
AdamoSforza,Adamo,Sforza,3716169688
AnsaldoTurchi,Ansaldo,Turchi,3517363897
SylviaMastroianni,Sylvia,Mastroianni,3703391826
PompeoTomasini,Pompeo,Tomasini,3772941389
PasqualBernardini,Pasqual,Bernardini,3225106929
TizianoOrlando,Tiziano,Orlando,3858636386
TullioEinaudi,Tullio,Einaudi,3770522048
PierinaTaccola,Pierina,Taccola,3516690856
AntoninaCibin,Antonina,Cibin,3520659047
CaterinaVercelloni,Caterina,Vercelloni,3232943000
ColuccioStucchi,Coluccio,Stucchi,3851840488
IsaZanazzo,Isa,Zanazzo,3514719158
MarinaGentileschi,Marina,Gentileschi,3924392582
EraldoZampa,Eraldo,Zampa,3286800845
AlinaTogliatti,Alina,Togliatti,3303322417
MirkoDovara,Mirko,Dovara,3810109633
FrancoMarenzio,Franco,Marenzio,3275491389
CamilloMaspero,Camillo,Maspero,3500823915
PiergiuseppePometta,Piergiuseppe,Pometta,3734765486
LuchinoSoprano,Luchino,Soprano,3805150722
LilianaBerengario,Liliana,Berengario,3778848751
BenvenutoBorrani,Benvenuto,Borrani,3715725859
UbaldoMalaparte,Ubaldo,Malaparte,3200224112
RomanBasso,Roman,Basso,3398997207
GianpaoloMorpurgo,Gianpaolo,Morpurgo,3519966434
PasqualeCollodi,Pasquale,Collodi,3512148232
GrecoPisaroni,Greco,Pisaroni,3534127639
SalviCapuana,Salvi,Capuana,3703261556
DariaMarino,Daria,Marino,3422273641
FlavioBattaglia,Flavio,Battaglia,3826740529
PaulinaPezzali,Paulina,Pezzali,3924695017
ArmandoPrada,Armando,Prada,3776151840
LuiginaBianchi,Luigina,Bianchi,3242364916
GrazianoGrimani,Graziano,Grimani,3511535999
GiovanniProietti,Giovanni,Proietti,3533406529
DoloresGotti,Dolores,Gotti,3716365859
ArmandoTrincavelli,Armando,Trincavelli,3499615902
NicoTreccani,Nico,Treccani,3516946369
OrnellaPisacane,Ornella,Pisacane,3793725671
GalassoFranceschi,Galasso,Franceschi,3926355866
CoriolanoZoppetti,Coriolano,Zoppetti,3855689921
AllegraGaleati,Allegra,Galeati,3739729720
StefaniaBorrani,Stefania,Borrani,3501679906
LuciaMeucci,Lucia,Meucci,3779292596
GelsominaCagnin,Gelsomina,Cagnin,3814968688
PasqualeCrespi,Pasquale,Crespi,3633510413
ElenaPedroni,Elena,Pedroni,3517404906
RobertaPerini,Roberta,Perini,3511844097
MargheritaTravaglio,Margherita,Travaglio,3294248125
TatianaTacchini,Tatiana,Tacchini,3299613806
FerdinandoJilani,Ferdinando,Jilani,3469287978
TizianaFalier,Tiziana,Falier,3710522865
LinaPolesel,Lina,Polesel,3500631751
LuchinoGranatelli,Luchino,Granatelli,3415209445
PasqualBocelli,Pasqual,Bocelli,3904465332
IgnazioSegni,Ignazio,Segni,3903755482
AngelicaGinesio,Angelica,Ginesio,3295030500
GiovanniBasadonna,Giovanni,Basadonna,3600923995
CarolinaCoppola,Carolina,Coppola,3733455517
GiorgiaNicoletti,Giorgia,Nicoletti,3703273966
LandoTraversa,Lando,Traversa,3510928061
TizianaPiane,Tiziana,Piane,3793707067
RomeoMaggioli,Romeo,Maggioli,3313989506
FabiaMascagni,Fabia,Mascagni,3359002069
